state,joint,prior,likelihood,treeModel.rootHeight,age(root),treeLength,tmrca(Kassala_outbreak),age(Kassala_outbreak),constant.popSize,kappa,frequencies1,frequencies2,frequencies3,frequencies4,alpha,ucld.mean,ucld.stdev,meanRate,coefficientOfVariation,covariance,treeLikelihood,branchRates,coalescent
11420000,-27290.51115841998,-3131.085730325147,-24159.425428094833,16.308618822066336,2001.6913811779336,131.4226978991786,1.4002241077462056,2016.5997758922538,4.089830661793539,11.188659757603851,0.28446975344665104,0.24385135307388728,0.25177019288963487,0.21990870058982206,0.007765012699848045,8.87810052612116E-4,0.0012860607255638875,6.994648212842303E-4,1.3324510392397526,0.043592559934658576,-24159.425428094833,-2621.559854121456,-512.747440874608
11430000,-27308.153934718044,-3129.8278288935317,-24178.32610582451,16.265045510613675,2001.7349544893864,132.33011329145876,0.9248403579052357,2017.0751596420948,3.7414541516842,9.915941470065503,0.2883171377203157,0.24976939143014482,0.2520867282415633,0.20982674260797146,0.025905332729168066,9.412054672458467E-4,0.0014429030251705728,6.766642488843758E-4,1.4279962562147892,0.023395087236259524,-24178.32610582451,-2621.559854121456,-511.7336252572906
11440000,-27294.111264495154,-3123.526848824265,-24170.584415670888,17.15270946547508,2000.847290534525,132.35639164534544,1.0799322188455016,2016.9200677811546,3.618511432499821,10.329576719504509,0.2854788739133972,0.2559167087904719,0.24867901345234394,0.2099254038437822,0.022724228348757473,9.698187331569981E-4,0.001501554903355383,7.113954588602854E-4,1.4333568949070112,-0.005160724336402261,-24170.584415670888,-2621.559854121456,-505.37830588191116
11450000,-27309.669903051603,-3137.8824436065097,-24171.787459445095,15.264507423477768,2002.7354925765221,131.90734853976417,1.1881340990590905,2016.8118659009408,4.11834612497493,11.654658965623748,0.28189127310739737,0.25555880608785786,0.2553060102525776,0.2072439105521624,0.16902161006194708,9.52796856038472E-4,0.0013766098705075632,7.066307035507643E-4,1.4008154498873056,0.018524433789568445,-24171.787459445095,-2621.559854121456,-519.0936484795278
11460000,-27307.28265031817,-3130.197466203877,-24177.085184114294,17.05988982158998,2000.9401101784101,134.44348313282214,0.8014086231566446,2017.1985913768433,4.176995478774556,11.11484733571735,0.28258054174398345,0.26050559089173164,0.25075511279575224,0.20615875456852792,0.09829806217039798,8.18968327696873E-4,0.0012032760688052793,6.538551114256314E-4,1.3621364395026854,-0.01321354979949568,-24177.085184114294,-2621.559854121456,-511.72816114768347
11470000,-27309.002151006483,-3120.1995724327003,-24188.802578573785,16.392847496991273,2001.6071525030088,131.48503322862632,0.9260603799699756,2017.07393962003,3.801539413575452,10.321242961100376,0.2772813525201587,0.2532204088548707,0.24979348847054025,0.2197047501544256,0.04365425493774023,7.646044120131485E-4,9.317251576612389E-4,6.388351556969262E-4,1.1755651291497555,0.02020299935414973,-24188.802578573785,-2621.559854121456,-502.10643244336575
11480000,-27328.67536754791,-3140.9064806117226,-24187.768886936185,15.24333548963892,2002.7566645103611,134.03770084009645,1.2131515336936214,2016.7868484663063,4.084482619686623,9.363918996014378,0.285720837448258,0.25272592266865873,0.2489250097987523,0.21262823008432613,0.01706189682467143,7.42831497012558E-4,7.62227623589986E-4,6.731433415339328E-4,0.9479160941433536,-0.0642057418391353,-24187.768886936185,-2621.559854121456,-522.997696413854
11490000,-27324.378037459603,-3137.11734484903,-24187.260692610573,16.958748840765903,2001.0412511592342,138.28376922073778,1.4065647108712338,2016.5934352891288,3.912441692854472,11.662497687535984,0.2856937494706513,0.2534479255162981,0.2548211040945871,0.2060372209184588,0.09235608953051228,7.239271963986298E-4,8.833374138932617E-4,6.481083811448684E-4,1.1100313788747447,0.0038301718795108507,-24187.260692610573,-2621.559854121456,-518.7198847013178
11500000,-27301.7722220308,-3124.9253804072086,-24176.84684162359,16.740721175082587,2001.2592788249174,133.30055699303736,0.9603668920631379,2017.0396331079369,4.262451726943455,9.116664416170492,0.2787558731885363,0.2586102785338349,0.2518398371336388,0.21079401114398527,0.02914153711536133,8.011652575483991E-4,0.0010580567494305091,6.827391425919175E-4,1.1850960542867184,0.027718733071045044,-24176.84684162359,-2621.559854121456,-506.94882899244334
11510000,-27307.714221862258,-3127.095637021266,-24180.61858484099,16.971487213506613,2001.0285127864934,139.34598462761548,1.2892797499326096,2016.7107202500674,3.5895322568209784,9.447754991549807,0.2831832335149136,0.26097985919653366,0.2455446496761795,0.21029225761236855,0.11905678172545615,8.206502556988257E-4,0.0012999418535399679,6.655862764553253E-4,1.3187922685484352,0.07674023849990137,-24180.61858484099,-2621.559854121456,-509.04924736873676
11520000,-27311.40665970308,-3113.2931381541084,-24198.11352154897,17.058449093471445,2000.9415509065286,130.7528480673931,1.4301014024312306,2016.5698985975687,3.241410726310059,13.873321013156126,0.2798196879838023,0.2549405854544764,0.2501916248122557,0.21504810174946082,0.1029858563980815,9.296321025911012E-4,0.0016465905616373068,7.175355403857157E-4,1.7341073694266347,0.05182101926461641,-24198.11352154897,-2621.559854121456,-494.5407571406966
11530000,-27290.581976607882,-3091.9813601117203,-24198.600616496162,18.168831633212537,1999.8311683667876,127.71810470219533,1.5105276668032506,2016.4894723331968,3.21903373127043,10.056451291573065,0.28161934605524963,0.2596383564010896,0.2579565365620523,0.20078576098160367,0.08656699110436467,9.798264656259927E-4,0.0016511268972573883,7.113241804554262E-4,1.6388704652887145,-0.016790563261553076,-24198.600616496162,-2621.559854121456,-473.8513777533957
11540000,-27297.240141364942,-3120.0611705159963,-24177.178970848945,16.553609860130038,2001.44639013987,130.58178893840577,1.4078006387552315,2016.5921993612449,3.8031632592047577,9.927478665550383,0.29856134996700895,0.24879376198879086,0.24657383887318332,0.2060710491710121,0.04320101129940582,9.055675584112847E-4,0.0013764111938116043,6.899510460978784E-4,1.4692353606457922,0.07411256363020191,-24177.178970848945,-2621.559854121456,-501.93303885934773
11550000,-27276.08382304696,-3108.0485473464005,-24168.03527570056,17.496562395189354,2000.5034376048106,128.38333024917878,1.2416844861672043,2016.7583155138327,3.1944519615811178,11.609686541542516,0.2858811748961384,0.2577196146844829,0.24892514767900684,0.20747406274036717,0.10925585873941383,0.0010540321923955286,0.0017999362372363673,7.412726633601955E-4,1.6602141420186234,0.061341367625832324,-24168.03527570056,-2621.559854121456,-489.5658461143819
11560000,-27285.63566256178,-3122.923975829714,-24162.711686732066,17.32331761349679,2000.6766823865032,130.9697826062478,1.2279497210223553,2016.7720502789775,3.444573043471439,12.339567257369044,0.288331963815298,0.255686211259363,0.24505194655446846,0.21092987837086588,0.15048146393281975,9.047123265253669E-4,0.0014656738058069923,7.197483687507007E-4,1.5882770613245836,0.09530614897426944,-24162.711686732066,-2621.559854121456,-504.2688118347211
11570000,-27300.864490726177,-3120.953952634789,-24179.910538091386,15.327747166610111,2002.6722528333898,127.31517592591145,1.0406404457633311,2016.9593595542367,3.8311055689567084,12.3502689775347,0.2944369929696645,0.24840218612010695,0.2464706197546911,0.21069020115553286,0.06862229910905268,8.905180074842414E-4,0.0013779852421451594,7.133161300050966E-4,1.6151632140563326,1.8934920982712262E-4,-24179.910538091386,-2621.559854121456,-502.353580027072
11580000,-27279.66860998206,-3116.3070043101716,-24163.36160567189,16.03385178809957,2001.9661482119004,128.42470332618345,1.2105947864525917,2016.7894052135473,3.13975499559832,10.424285354119146,0.2845940194945688,0.25229279487474077,0.2518448183786974,0.21126836725198853,0.09386056954940142,8.946608377817406E-4,0.0013306188175721035,6.583341993367688E-4,1.5287237435683037,0.08353330514012719,-24163.36160567189,-2621.559854121456,-498.18038746997786
11590000,-27279.538767125836,-3101.853207016543,-24177.685560109294,15.399555435243578,2002.6004445647563,124.00357770562302,1.0960721327344658,2016.9039278672656,3.643722850386739,11.887169511376463,0.2871037286655164,0.25361565353896015,0.2574020566559259,0.20187856113959282,0.016605947725413735,0.0010140745066368482,0.001637195130960792,7.199448352771324E-4,1.648006553140402,-0.005335983899053606,-24177.685560109294,-2621.559854121456,-483.39049761567765
11600000,-27310.964935763004,-3126.2890749281232,-24184.67586083488,15.307812799978917,2002.6921872000212,129.6806651559693,1.1199488625082945,2016.8800511374918,3.737535727337023,11.78745259746243,0.2894204495584534,0.24950760768110927,0.2480955281306515,0.2129764146297812,0.1300217403020127,9.105993272613685E-4,0.0013782030818465497,7.193615736397334E-4,1.5490998316165874,-0.011591623195054926,-24184.67586083488,-2621.559854121456,-507.67510473789605
11610000,-27301.626464055826,-3137.2714168505,-24164.355047205325,16.092951271782265,2001.9070487282177,129.75011585575564,0.9925788968627147,2017.0074211031372,3.639548837041001,11.495947377260377,0.28803530802182975,0.25200983924243076,0.24893775867333268,0.21101709406240224,0.0582974804084207,0.0010224801261641886,0.0016855341626505877,7.18175306081238E-4,1.742177588300707,-0.029657474881419114,-24164.355047205325,-2621.559854121456,-518.80263765351
11620000,-27291.3331869772,-3141.774483589438,-24149.558703387764,15.432776669860225,2002.5672233301398,130.69266772233533,1.3443939217170475,2016.655606078283,4.018862042507366,10.858120342394999,0.2824559430345559,0.2580894331972699,0.2507888535301507,0.20866577023801897,0.10126970019664329,8.378001672419449E-4,0.0011954700846848565,6.36951186427808E-4,1.4472503945430537,0.06849416838571107,-24149.558703387764,-2621.559854121456,-523.3572038772091
11630000,-27280.07119036789,-3116.6417320078635,-24163.429458360028,14.275414836642625,2003.7245851633575,122.74393980111772,1.1233841936468858,2016.8766158063531,3.846283280472008,11.08967989984281,0.2883578376887847,0.2549762045635362,0.24830842574910572,0.20835753199856888,0.13008763657634106,9.443271531297727E-4,0.0013845121574046523,7.622748538709088E-4,1.4800044641847072,0.0339440550147615,-24163.429458360028,-2621.559854121456,-498.07255649742285
11640000,-27286.197964367064,-3115.2732949635697,-24170.924669403495,14.166888347959707,2003.8331116520403,119.75782996665743,1.0435838554671852,2016.9564161445328,3.552988759539372,11.20866119593273,0.292618291392108,0.25510166937408607,0.244541006220231,0.20773903301357044,0.09506510752327621,9.577981547385802E-4,0.0012762393729671647,7.75149117520017E-4,1.348790912457141,0.06372892028049647,-24170.924669403495,-2621.559854121456,-496.8153061189093
11650000,-27295.957120843646,-3108.2153672966797,-24187.74175354697,15.148477992973344,2002.8515220070267,118.74701419916387,1.1328198738964153,2016.8671801261037,3.765167209911391,10.168992740673744,0.2781064420867032,0.2639272382971618,0.254266406411722,0.20369991320440844,0.14551732660817654,8.822841495975388E-4,0.0012404017193993944,7.38170306503885E-4,1.3820507681201113,0.01569776544888453,-24187.74175354697,-2621.559854121456,-489.82790778640083
11660000,-27277.334630877955,-3111.2559943394217,-24166.078636538532,14.952047258762978,2003.047952741237,122.4648543114416,0.8838000738471853,2017.1161999261528,3.5356841232762273,10.95946733212728,0.2841279362085351,0.2660626423885805,0.2516444773842858,0.198164944018594,0.11101123164115649,8.938910431944027E-4,0.0013996712082665714,7.143165378783973E-4,1.5175694192963087,0.09075102363174901,-24166.078636538532,-2621.559854121456,-492.8642680551586
11670000,-27320.27603568088,-3125.353237350264,-24194.922798330615,14.317633995453193,2003.6823660045468,124.83620249491423,0.9003008477099428,2017.09969915229,4.420742019811545,11.711164392675046,0.2844560239392032,0.25933603658524523,0.24473451414041777,0.2114734253351291,0.12188761687677017,7.593183790103159E-4,8.224108524399577E-4,6.825896658709677E-4,1.096805213813784,7.237950228047733E-4,-24194.922798330615,-2621.559854121456,-506.6969989223311
11680000,-27303.778791854318,-3118.0887255797197,-24185.690066274597,14.47833246106296,2003.521667538937,121.30702535730009,0.720596070255825,2017.2794039297441,3.7197049539642753,10.755685464712949,0.2757996287165325,0.26283713124601094,0.24532089721668524,0.2160423428207667,0.13506574425178006,8.4481451280409E-4,0.0011081461621708622,7.401127370841262E-4,1.3162864953724693,0.02668608492828609,-24185.690066274597,-2621.559854121456,-499.66490334257463
11690000,-27271.581319852416,-3094.2234506767186,-24177.357869175696,14.386981033338348,2003.6130189666617,117.77913321111825,0.7367067649215892,2017.2632932350784,3.7767497707599262,12.317555957323373,0.28452301069187247,0.260582651455815,0.2449477995981971,0.2099465382541108,0.12040403716716093,8.765411296126865E-4,0.0013484935300483835,7.199511317625145E-4,1.5423335978841717,0.06129648453257588,-24177.357869175696,-2621.559854121456,-475.51823289571297
11700000,-27277.075328118583,-3094.6697222409693,-24182.40560587761,15.255876880186902,2002.7441231198131,120.80273426144949,1.0910367531037384,2016.9089632468963,3.4672051340316457,11.106584952927353,0.28239419905326874,0.2567606656114292,0.2481365670221143,0.21270856831318322,0.11499910054636768,8.310744293621958E-4,0.0011991965186800172,7.319930809200411E-4,1.3054289559351229,0.020713603124499266,-24182.40560587761,-2621.559854121456,-476.3035638477349
11710000,-27299.360387617417,-3109.665816798318,-24189.694570819098,16.08202251393393,2001.917977486066,122.91864609939599,1.0285653118148674,2016.9714346881851,3.968390102615942,12.461484683759767,0.2839391605841229,0.25640399367109173,0.2488741345984658,0.21078271114631508,0.07696386693761807,8.218159838166537E-4,0.0011785036659089484,7.305239883860322E-4,1.3523173723985626,0.09996776693969628,-24189.694570819098,-2621.559854121456,-491.031409046704
11720000,-27303.405587009904,-3129.113274805213,-24174.292312204692,15.341682951706096,2002.6583170482938,127.17967699357699,1.1275968581027591,2016.8724031418972,4.130696443630921,9.579426613989733,0.28887910585848525,0.25225565185754906,0.25337178332049376,0.20549345896346746,0.12440464577129162,7.045855336000726E-4,8.424239156837987E-4,6.909630599810517E-4,1.1354731665524573,0.0763892765703109,-24174.292312204692,-2621.559854121456,-510.9475103643503
11730000,-27308.486725614057,-3132.1774009156675,-24176.309324698388,14.875335487707533,2003.1246645122924,127.31948337860229,1.3438093967675415,2016.6561906032325,3.9366210040849716,10.527606988977523,0.274772165327839,0.2657108042165995,0.25576411253393044,0.20375291792162661,0.1110515403925837,8.337761196482091E-4,0.0011093997859036038,7.598160799948944E-4,1.1999483277658185,0.03720791528558126,-24176.309324698388,-2621.559854121456,-513.8121682588621
11740000,-27288.757841040107,-3118.3396964047056,-24170.4181446354,14.536836686696823,2003.463163313303,123.45586885656039,1.0788256641204266,2016.9211743358796,3.637969254136499,11.601157316970887,0.28400085360398214,0.25867142384132435,0.24636089483529397,0.21096682771939493,0.17279656948458866,7.860304036683998E-4,9.814364856136504E-4,7.545308815703727E-4,1.181977670722546,0.07635719721817082,-24170.4181446354,-2621.559854121456,-499.76917990635786
11750000,-27286.489310670837,-3124.4596777183424,-24162.029632952494,19.27517572689073,1998.7248242731093,135.83973430899454,0.8946193663312294,2017.1053806336688,3.691429508679225,11.340340092352173,0.28573385081761327,0.2522732291471781,0.25711881650022367,0.20487410353498034,0.13607184521509386,7.324612217269402E-4,8.820163045912096E-4,6.614031346928881E-4,1.161259271410458,0.07511365425913337,-24162.029632952494,-2621.559854121456,-506.07264263994375
11760000,-27297.571076217577,-3121.3594322138733,-24176.211644003703,16.572784731835608,2001.4272152681644,127.72207905798251,1.3429866570417917,2016.6570133429582,3.2603048832195185,10.966853182724309,0.27839104907126083,0.2570613790351026,0.2502374024928719,0.21431016940075992,0.09665307250328524,8.142955941927905E-4,0.0013196819241868153,7.224833422951478E-4,1.4512239595683858,0.07794468353884126,-24176.211644003703,-2621.559854121456,-503.1495865529508
11770000,-27301.06459070936,-3130.9928096480535,-24170.071781061306,15.758820147297538,2002.2411798527025,130.28121523527224,1.3787250156697057,2016.6212749843303,3.6906947285123066,11.500168991663559,0.2940544825723618,0.25377523311279454,0.24339614724111794,0.20877413707372086,0.11239899995394592,7.96993479365013E-4,0.001184382116274271,6.892831326297783E-4,1.3618913817844454,0.12140634056142548,-24170.071781061306,-2621.559854121456,-512.5581158976004
11780000,-27299.613299792207,-3106.1542049308932,-24193.459094861315,14.582183083064704,2003.4178169169354,120.0622548260714,1.4029405471456167,2016.5970594528544,3.5443552470869406,11.191002504255316,0.2844838710102453,0.2594617185748911,0.24363832975580357,0.2124160806590552,0.11319811639768221,7.398640414747694E-4,9.953204288597824E-4,7.004664132575746E-4,1.217928630839899,0.11609057194983759,-24193.459094861315,-2621.559854121456,-487.8224599471028
11790000,-27290.848684332625,-3113.582600412414,-24177.26608392021,14.650384324371501,2003.3496156756285,122.96609598735478,1.4531024475776793,2016.5468975524223,3.7911899768257773,12.28378990743497,0.2837135410552929,0.2545648330091334,0.25436001341589115,0.2073616125196777,0.08658847778027273,7.316482641057041E-4,0.001014515849787396,6.819641541247857E-4,1.272076665779481,0.0349607876010889,-24177.26608392021,-2621.559854121456,-495.07275777405886
11800000,-27268.472006384567,-3097.4835312647324,-24170.988475119833,14.839330585526541,2003.1606694144734,120.78666962306251,1.0630474884927628,2016.9369525115073,3.36167001114431,10.95790604491163,0.28214105538163686,0.2578445966174509,0.2515329906964709,0.20848135730443648,0.11660721645425337,8.594043592356303E-4,0.001143767649107541,7.657096378204983E-4,1.2858533983722522,0.07095488185841521,-24170.988475119833,-2621.559854121456,-479.1505579835178
11810000,-27288.23185001878,-3099.0814495606564,-24189.150400458122,14.88649127544788,2003.113508724552,119.13603640177038,0.96234608474512,2017.0376539152549,3.0572485427865574,11.572958431837629,0.2810162455913209,0.26033402102034536,0.2470915626040023,0.21155817078432665,0.019251492852877992,8.352428904129321E-4,0.0012368636271848084,7.871864046976914E-4,1.3237490473795601,0.039123895060848055,-24189.150400458122,-2621.559854121456,-480.94521924763075
11820000,-27286.563532307016,-3101.530189219119,-24185.033343087896,14.312488415378118,2003.687511584622,118.37451485681024,0.9430460425121328,2017.0569539574878,3.7117601043397386,11.634439542047309,0.2878619377779301,0.2522649634760587,0.2541594488512765,0.20571364989472993,0.04624990389808872,7.861488432537927E-4,9.301217694286341E-4,7.993658778532123E-4,1.0740919273499685,0.04845951208989378,-24185.033343087896,-2621.559854121456,-483.1702011155607
11830000,-27292.99198151163,-3129.591687776886,-24163.400293734743,15.153940851323016,2002.8460591486769,126.4478141320216,1.5455632070835135,2016.4544367929166,3.471948648621554,11.34182015702823,0.28413076127895115,0.25564829096198666,0.2514417026160274,0.20877924514303023,0.10612535775799992,7.46480195806824E-4,9.32019492808785E-4,7.139082108235828E-4,1.2615100552666798,0.08863063613522319,-24163.400293734743,-2621.559854121456,-511.28524779434366
11840000,-27310.686230946427,-3104.5982031001895,-24206.08802784624,14.942549196736886,2003.057450803263,120.22528511038142,1.0037336512774355,2016.9962663487227,3.891612773008435,10.955890656879639,0.28651506301158575,0.2564264546008568,0.24827257226720256,0.20878591012035044,0.11500029774006018,7.598744626318159E-4,8.563555395583595E-4,7.151149466393123E-4,1.1480255959170542,0.04611847637579665,-24206.08802784624,-2621.559854121456,-486.1949304741487
11850000,-27286.195983275567,-3116.952723075629,-24169.24326019994,15.685167458463923,2002.3148325415361,126.22373961141389,1.509812834458339,2016.4901871655416,3.927343218393173,12.20759647673131,0.28248865515393456,0.2474620372501895,0.2567184737533379,0.21333083384253348,0.116105831317696,8.424165049188028E-4,0.0010045054324822082,7.736379960023823E-4,1.232983627405752,0.07565124245318049,-24169.24326019994,-2621.559854121456,-498.28702971831046
11860000,-27298.505059391144,-3123.697415892837,-24174.80764349831,15.006637736280844,2002.993362263719,129.340582376894,1.2606405140767225,2016.7393594859234,3.5630851502995413,11.389232377021345,0.2819018711917294,0.25854740636158274,0.2507030892309526,0.20884763321573083,0.031089383777487812,6.947917426604518E-4,7.178760835644555E-4,6.819163914111483E-4,1.119844822075233,0.038476042630471934,-24174.80764349831,-2621.559854121456,-505.55950272539246
11870000,-27302.555106059262,-3121.6104200091168,-24180.944686050145,14.443476498194267,2003.5565235018057,127.70746788791749,0.9591324613973782,2017.0408675386027,3.9083747418135757,10.24086661448731,0.28527961775191873,0.2597572456542935,0.24358215256608604,0.21138098402769734,0.1014477830473097,7.30862595770296E-4,9.23197444023903E-4,6.793922000229647E-4,1.3033343371025057,0.09341631589957457,-24180.944686050145,-2621.559854121456,-503.40366567242967
11880000,-27305.999960526577,-3116.9741220990395,-24189.025838427537,15.079011065634358,2002.9209889343656,123.30517321250856,0.9619760065670504,2017.038023993433,4.055827537373406,10.489085295353798,0.28514784467112003,0.2588591199972583,0.24547576686498487,0.21051726846663246,0.11297792666948589,7.386904726083058E-4,7.540785911763086E-4,7.475484886037252E-4,1.062218573999848,0.10406606583084087,-24189.025838427537,-2621.559854121456,-498.6427047785842
11890000,-27297.706989594182,-3111.640720292006,-24186.066269302177,14.721837286240298,2003.2781627137597,121.61916840668309,1.0758611819350927,2016.9241388180649,3.8335358688008574,11.522606587906369,0.28124254948544863,0.2580957604397622,0.25154164863955175,0.20912004143523322,0.13341243685196794,7.273183354513239E-4,7.279942803797985E-4,7.10024897556848E-4,0.9703089409117522,0.04646040542858645,-24186.066269302177,-2621.559854121456,-493.15036447519765
11900000,-27280.92041793197,-3119.60166258557,-24161.3187553464,15.388238417581992,2002.611761582418,124.00506823726703,0.8147565495055309,2017.1852434504945,3.7742284047748114,10.922163619351819,0.28314153139953047,0.25442433036971923,0.2524693581723317,0.20996478005841437,0.11411044550649012,7.942983940611352E-4,8.252330718826365E-4,7.519155924447604E-4,0.9813617429304147,0.0368354102566386,-24161.3187553464,-2621.559854121456,-501.2229049860584
11910000,-27291.83740635983,-3103.413509848533,-24188.4238965113,15.13012260930367,2002.8698773906963,120.59536930329485,0.9179648315429488,2017.082035168457,3.6754743712168043,11.7304939230153,0.29400035119930934,0.25177311957052384,0.2479994425126101,0.20622708671755252,0.07866517156260576,8.751178210995995E-4,0.0010557628474936068,7.398248784830226E-4,1.1365570305101864,0.09230077022026799,-24188.4238965113,-2621.559854121456,-484.92545580586744
11920000,-27267.79336878109,-3096.247020958494,-24171.546347822597,15.442209127000126,2002.557790873,122.27895649667809,1.0399541104573393,2016.9600458895427,3.4406067038315737,10.592529317131893,0.2819533034006633,0.254103682753456,0.250917657959949,0.21302535588592741,0.13472947558899434,9.534555584157075E-4,0.001323923629632392,7.390459558727938E-4,1.397745693984747,0.10086012591020276,-24171.546347822597,-2621.559854121456,-477.8592833622559
11930000,-27308.075280319114,-3122.201779108689,-24185.873501210423,14.792073438008273,2003.2079265619918,125.15283927693471,1.1961808919972003,2016.8038191080027,4.233253762857483,12.227337419136697,0.28092140755409745,0.2608944239234498,0.24859518882454018,0.20958897969790835,0.11537500586450587,8.48665117882476E-4,8.550582270514614E-4,7.51229914671086E-4,0.9762347273558527,0.06644387027493943,-24185.873501210423,-2621.559854121456,-503.4519829676028
11940000,-27279.072096063897,-3106.6655099327945,-24172.406586131103,14.262870749979477,2003.7371292500204,122.4545401661455,1.168756098124341,2016.8312439018757,3.819642254801355,10.982937532651892,0.2829190628692312,0.25666569293117686,0.24987511977779367,0.21054012442179415,0.023452673824503317,8.400804602578149E-4,0.0011227731443107284,7.437606378891587E-4,1.3220852643235637,5.49138594069893E-4,-24172.406586131103,-2621.559854121456,-488.4060315090139
11950000,-27313.062243389326,-3136.3278570555617,-24176.734386333763,15.605637675769735,2002.3943623242303,134.2984643244213,0.9671696118964439,2017.0328303881035,3.7475717820775607,14.1168161094238,0.2977486292601572,0.2553643470027171,0.24026459208236312,0.20662243165475846,0.017033740085061408,7.492060607815275E-4,9.782848710065107E-4,6.872526415264543E-4,1.1072646444165701,0.04569967644143109,-24176.734386333763,-2621.559854121456,-517.7108395723355
11960000,-27299.430649309834,-3132.8587616063055,-24166.57188770353,14.904029630810355,2003.0959703691897,128.7052289290943,1.0355718713869633,2016.964428128613,3.952089948056604,11.017142908321159,0.2854468389459426,0.2582769021872842,0.2517277228338819,0.20454853603288728,0.013956154945613504,7.577685424908446E-4,9.622601420440154E-4,6.813664235009728E-4,1.1453622731080046,0.10215140772893193,-24166.57188770353,-2621.559854121456,-514.660573602256
11970000,-27326.302869695715,-3136.830310890077,-24189.47255880564,19.14472689539915,1998.8552731046009,137.6822203015926,0.9202335236749373,2017.0797664763252,3.709352827205838,10.852395377225752,0.28722251700925555,0.25780299106797844,0.24363466126303862,0.2113398306597234,0.012706368694395866,7.829944111958373E-4,0.0010965991300691939,6.575655590663316E-4,1.2642158910991272,0.05135073660195195,-24189.47255880564,-2621.559854121456,-518.7331574074994
11980000,-27318.57134787692,-3140.55912006618,-24178.01222781074,14.177146883511451,2003.8228531164887,128.3272567511072,1.1120334909923677,2016.8879665090076,3.9986188990090947,10.54343608499727,0.29069605296714374,0.2522130067823277,0.2461443015046863,0.21094663874583824,0.1267751225438838,8.498737808139272E-4,0.0013239071484042635,7.396005975549936E-4,1.388074746109971,0.09295940518498053,-24178.01222781074,-2621.559854121456,-522.1348398901397
11990000,-27316.044941003358,-3152.5922945644224,-24163.452646438935,14.619379503530585,2003.3806204964694,133.3618015462281,1.1170490239752011,2016.8829509760249,4.318970531244617,10.326592202763235,0.2819896151279766,0.2596274205278806,0.24518902821576508,0.2131939361283737,0.10665123963655228,7.655032465058534E-4,0.001088625631164318,7.027924577208401E-4,1.221624063341928,0.09295369881939627,-24163.452646438935,-2621.559854121456,-534.2490623359374
12000000,-27322.670319566543,-3147.8786354462413,-24174.7916841203,14.182038542245563,2003.8179614577543,132.31985538667914,1.1808504524276122,2016.8191495475724,4.051815337389422,9.454328447546017,0.28653474057884004,0.25425877724316415,0.24638068100710903,0.2128258011708828,0.04449121860953982,8.498548614706059E-4,0.0014044066235916475,7.040124997963896E-4,1.4074031642611136,0.07905607839678999,-24174.7916841203,-2621.559854121456,-529.8172186569826
12010000,-27338.306543464278,-3139.8061079480312,-24198.500435516245,14.486797050313365,2003.5132029496867,131.70415301372293,1.1195436612876397,2016.8804563387123,3.8843705742170878,9.095330789061583,0.2825960512364298,0.2515916271990472,0.25631933573721455,0.2094929858273046,0.028160266844083372,8.065851224710374E-4,0.0010462737778674702,7.260110262528653E-4,1.1998478051831838,0.060243021304607694,-24198.500435516245,-2621.559854121456,-521.9197634023886
12020000,-27324.408702942605,-3158.499415997355,-24165.90928694525,17.53736853547035,2000.4626314645297,141.97119013725256,1.3876835921093535,2016.6123164078906,4.468346943162658,10.283225183191341,0.2861849423946898,0.2526679591498438,0.25080889468216233,0.21033820377330031,0.15174238539421128,7.541112812543037E-4,8.843564888005234E-4,6.41024070606565E-4,1.0794757392076253,0.048903610545159126,-24165.90928694525,-2621.559854121456,-540.0742132248328
12030000,-27353.00225827994,-3152.4186285569117,-24200.583629723027,15.095674940316798,2002.9043250596833,134.029027225435,1.1882743879538826,2016.811725612046,4.438422786678413,12.739555184188184,0.2806276302902549,0.2545738665760272,0.25046056705360686,0.21433793608010726,0.01139440358946272,7.287860348189144E-4,9.840038878959469E-4,7.113147388514531E-4,1.3224751302604523,0.10399620030425098,-24200.583629723027,-2621.559854121456,-533.8669466206816
12040000,-27326.3351226402,-3146.7941340045554,-24179.540988635646,14.613314528907754,2003.3866854710923,136.25858656807847,1.1850332429107646,2016.8149667570892,4.63059513496958,12.100473726429843,0.2864552080006178,0.2490050507719036,0.25152116966178073,0.21301857156569415,0.11461364592943052,6.887382734655935E-4,8.28639430331186E-4,6.673740144547872E-4,1.1863232602429867,-0.02401157310864139,-24179.540988635646,-2621.559854121456,-528.1359344947434
12050000,-27335.756068845953,-3144.9940611545567,-24190.762007691395,15.21447857576152,2002.7855214242384,135.9667786361553,1.2646139107309338,2016.735386089269,4.371557650546922,10.829337023354059,0.27815605234824226,0.26024731953750174,0.25173387408828574,0.2098627540259665,0.07372152714389228,6.53828075344459E-4,8.685432628621214E-4,6.388006304657659E-4,1.2173863712127777,0.029982619441418015,-24190.762007691395,-2621.559854121456,-526.7180868426568
12060000,-27323.07452199056,-3147.6220597437496,-24175.45246224681,15.158896432266213,2002.8411035677339,138.57539198013671,1.4565717300230052,2016.543428269977,4.26847707289693,13.056714902007299,0.2857272552537074,0.25873016315503045,0.24313647443825287,0.21240610715300545,0.0713691923959296,6.908815272808081E-4,8.087330772684782E-4,6.411819337916572E-4,1.130970359183915,0.08135877545581059,-24175.45246224681,-2621.559854121456,-528.986225112122
