state,joint,prior,likelihood,treeModel.rootHeight,age(root),treeLength,tmrca(Kassala_2018),tmrca(Kassala_2019),age(Kassala_2018),age(Kassala_2019),constant.popSize,kappa,frequencies1,frequencies2,frequencies3,frequencies4,alpha,ucld.mean,ucld.stdev,meanRate,coefficientOfVariation,covariance,treeLikelihood,branchRates,coalescent
21550000,-27757.81031874449,-3222.282420709973,-24535.527898034517,16.77770874001266,2003.1757159175215,128.96835922369698,2.9803988066687945,1.4847668523697821,2016.9730258508655,2018.4686578051644,3.8946338491631396,11.04988561672009,0.2886331627351331,0.25082781442302204,0.2507760627153729,0.20976296012647108,0.1567341194683747,8.470419244776741E-4,8.223517607384354E-4,7.17080963744015E-4,0.9296031517699995,0.0690295417494417,-24535.527898034517,-2720.7422526009486,-504.55933684189654
21560000,-27750.41522657276,-3224.973736749016,-24525.441489823745,16.47061426922718,2003.4828103883071,128.93656900219793,2.78621964455947,0.9755153932392903,2017.1672050129748,2018.977909264295,3.4036067798611955,11.028083016573827,0.2849119077023704,0.25528961158949137,0.2446000082152922,0.2151984724928452,0.10074203936953209,8.110938453937111E-4,8.322605235602512E-4,6.933948408538704E-4,1.0906544099098745,0.11065434354996606,-24525.441489823745,-2720.7422526009486,-507.52733971383634
21570000,-27779.733861484547,-3236.7284591281705,-24543.005402356375,16.23122587237431,2003.72219878516,131.46836368964188,2.8540872157114245,1.1352619687498389,2017.0993374418229,2018.8181626887845,3.9655395408855347,10.636291100884717,0.2788308725420271,0.25560823614712613,0.2532476434496388,0.2123132478612072,0.1377566449607038,9.545226648987477E-4,0.0010087337314549595,7.406604401251365E-4,1.0055087238516198,0.09864146207660439,-24543.005402356375,-2720.7422526009486,-519.030272305093
21580000,-27770.88300598478,-3251.4238220961984,-24519.45918388858,16.89271167709452,2003.0607129804398,138.1578918811361,2.491611310520842,1.1772276277112967,2017.4618133470135,2018.776197029823,3.939368928188905,12.492469582765231,0.2846950551441663,0.2561401764353908,0.24531932292025194,0.2138454455001903,0.0995220540515045,8.91263763223269E-4,0.0010179147997368553,7.018318599713068E-4,1.0613266585908259,0.044927509437776667,-24519.45918388858,-2720.7422526009486,-533.5605725115275
21590000,-27791.84958048769,-3267.766385970576,-24524.083194517116,17.73360461803496,2002.2198200394994,143.90274600323195,2.6287145124941267,1.8380081914729964,2017.3247101450402,2018.1154164660613,4.427661680201694,11.0577748125121,0.28169412448046116,0.26049235128038184,0.2455730274850123,0.21224049675414405,0.0789306551356835,7.528448687433594E-4,8.471604383381893E-4,6.485354719604796E-4,1.0214726536665513,0.03288303464994672,-24524.083194517116,-2720.7422526009486,-550.1838441745384
21600000,-27805.77151657892,-3251.539852517487,-24554.231664061434,16.450353245469348,2003.5030714120649,135.89327088723573,2.8027352969484967,1.538630635830887,2017.1506893605858,2018.4147940217033,4.29369598199309,9.93869632697252,0.2832501589468775,0.25465932616594356,0.25216775103582106,0.20992276385135733,0.0991176499771384,8.722563815426315E-4,9.896887083848808E-4,7.207413869043328E-4,1.1637967646068075,0.0830590659049826,-24554.231664061434,-2720.7422526009486,-534.0336597191955
21610000,-27774.393402514397,-3224.562805323021,-24549.830597191376,16.554363305352396,2003.399061352182,130.49155407549958,2.9464232390791434,1.3361559536395393,2017.007001418455,2018.6172687038948,3.870486963731326,10.398897250360175,0.2901080678939346,0.2523243523691565,0.2503546529255451,0.20721292681136322,0.03908767057721345,9.030874303973445E-4,9.781291062660633E-4,7.579879176236086E-4,0.9683293653822616,0.08183096742037292,-24549.830597191376,-2720.7422526009486,-507.1600387273397
21620000,-27780.882177314612,-3237.6785941143316,-24543.20358320028,16.472348096008822,2003.4810765615255,133.72985572005283,3.003929826899136,1.3064268739291358,2016.949494830635,2018.646997783605,3.998906537852841,10.682419572126399,0.2766940567758451,0.25925770313624663,0.2589291947855275,0.20511904530238018,0.05927247264161758,7.75939077746938E-4,9.911778903489196E-4,6.709927119848478E-4,1.1259240913583453,-0.0068942211426209965,-24543.20358320028,-2720.7422526009486,-520.2547570165276
21630000,-27775.585312849715,-3234.337501136572,-24541.247811713143,16.413761579785522,2003.5396630777486,129.07018716391093,2.797649087862052,1.570587419185351,2017.1557755696722,2018.3828372383489,3.5179340684584464,10.164110984544767,0.28737418835918715,0.25598891682859226,0.2531288371684355,0.2035080576437845,0.069508647612975,8.658765918396046E-4,0.0011601730169296886,7.500740140705743E-4,1.1612796081961354,-0.006109686158662001,-24541.247811713143,-2720.7422526009486,-517.0327812787842
21640000,-27766.601843969624,-3221.199140352762,-24545.402703616863,16.443576198966152,2003.509848458568,127.01819290645778,2.6817948013827864,1.7009695805640959,2017.2716298561515,2018.2524550769701,3.38142202569231,10.65536794516396,0.28093710284411216,0.25628161445329906,0.24724873550860554,0.21553254719398254,0.10740190806395579,9.384560687756089E-4,0.001195420444402234,7.498148544184378E-4,1.114673563766408,-0.016245750568600437,-24545.402703616863,-2720.7422526009486,-503.7146491797463
21650000,-27743.758465094535,-3216.339364119007,-24527.41910097553,16.57376060123299,2003.3796640563012,130.88888056953797,2.792027091262565,1.405014981741955,2017.1613975662717,2018.5484096757923,3.379081866743893,10.569980648272619,0.2836262393144907,0.25601613129511197,0.2539054167522615,0.20645221263813504,0.016533617064841022,9.063342109311452E-4,0.001128033529053377,6.814383549359429E-4,1.1088098670211461,0.10871920747958491,-24527.41910097553,-2720.7422526009486,-499.08555850066676
21660000,-27740.543296449032,-3211.5672280768767,-24528.976068372154,17.413761155961375,2002.539663501573,126.66525737514138,2.5793454781021676,1.0796172757459663,2017.374079179432,2018.8738073817883,3.2991836901486074,12.842928054341284,0.2787441280080893,0.26045406143970623,0.24545621759091726,0.2153455929612864,0.07037914219274745,9.708342599148173E-4,0.0012593871192667046,7.357456090158941E-4,1.1510749755686902,0.1275176393455315,-24528.976068372154,-2720.7422526009486,-493.79794943670805
21670000,-27742.60640224124,-3207.701033487469,-24534.90536875377,17.195365883415963,2002.7580587741184,123.94646733805916,2.5622832126889206,0.9699974986408967,2017.3911414448453,2018.9834271588934,3.6862370756240965,11.1588461283217,0.27776237342652477,0.2575980031209251,0.24769259615197983,0.21694702730056944,0.06281094939454669,0.0010220731595819061,0.0014768294238512393,7.501275794851222E-4,1.2001333857920942,0.05378575965897469,-24534.90536875377,-2720.7422526009486,-490.0689570457356
21680000,-27753.396370116177,-3230.0741173937963,-24523.32225272238,17.450973123239567,2002.5024515342948,135.13117799951922,3.0871618842476956,1.1627197188292309,2016.8662627732865,2018.790704938705,3.5587636193594117,11.745302243679717,0.280870884243639,0.25307874128124086,0.24865742334931706,0.2173929511258022,0.01718171730674388,0.0010169723127050013,0.0014802646370081808,7.092830535092583E-4,1.2139836504543402,-0.01959756812656415,-24523.32225272238,-2720.7422526009486,-512.5050843338081
21690000,-27748.189621094632,-3196.610705860793,-24551.57891523384,17.65070454588875,2002.3027201116454,124.83368754008504,2.919017062326499,1.2849342780129296,2017.0344075952078,2018.6684903795212,3.015099985847242,10.820215988329723,0.2835465683828123,0.257587760342243,0.2453239368605881,0.2135417344143556,0.12024319053109689,0.0010178981686925154,0.0014885673939807275,7.134575978215994E-4,1.239909102262558,0.006912205377986833,-24551.57891523384,-2720.7422526009486,-479.1282952915745
21700000,-27738.73418345807,-3204.307670422132,-24534.426513035938,18.387372412775232,2001.566052244759,128.7883670724088,2.8451287891092676,1.2603918317278846,2017.1082958684249,2018.6930328258063,3.0456972727781504,10.977966906108765,0.28516345787097713,0.25195363369845086,0.25440123143632654,0.20848167699424452,0.06688423298373501,9.672465714604263E-4,0.001216937987028801,7.238963167942736E-4,1.0700324994709032,0.011094466026822666,-24534.426513035938,-2720.7422526009486,-486.9389709525622
21710000,-27794.51928751764,-3221.2287415717515,-24573.29054594589,17.35120251637992,2002.6022221411542,128.04819386427005,2.8125708290920106,1.4927047148129298,2017.1408538284422,2018.4607199427214,3.55357824890635,12.566719009823935,0.28875271912757766,0.25204613851362073,0.24914144516139003,0.21005969719741063,0.06143311705586111,9.054907034333034E-4,0.0010415316803460263,6.968992903590107E-4,0.9581348127134492,0.017155646066267953,-24573.29054594589,-2720.7422526009486,-503.4942182627066
21720000,-27796.874350098064,-3236.5524401350604,-24560.321909963004,19.113500254757586,2000.8399244027767,137.05176515109872,3.101765268314395,1.3435101203375177,2016.8516593892198,2018.6099145371968,3.4707252778568396,11.02142030033758,0.28621245671180484,0.25609608502689435,0.2507934887676139,0.20689796949368588,0.015025709695534026,9.213475291808467E-4,0.001128541212922646,6.753506083331542E-4,1.04380520260067,-0.01712468496485397,-24560.321909963004,-2720.7422526009486,-519.2033045530935
21730000,-27754.08436921032,-3230.1085376975752,-24523.975831512744,19.90455026496494,2000.0488743925694,137.8042347031522,2.927595992934444,1.3395159008242692,2017.0258286645999,2018.6139087567099,4.007344784472811,11.158865163635918,0.28076944388020003,0.25582192800418796,0.2569928806028007,0.20641574751281028,0.11330873047989827,9.71658175622448E-4,0.0012746362232849363,6.790634612892689E-4,1.1003754720406664,0.031406867572316435,-24523.975831512744,-2720.7422526009486,-512.363614379885
21740000,-27785.604537828407,-3235.4906178517567,-24550.11391997665,19.365670343036786,2000.5877543144975,139.70813133777048,2.6842515122249817,1.4892664019429893,2017.2691731453092,2018.4641582555912,3.5361006191787534,11.623257179312095,0.2843545000966458,0.2591494201482557,0.24391931493638674,0.21257676481871063,0.06247725053206726,9.135235074184975E-4,0.0011283974487778035,6.918180557735325E-4,0.9948641745696517,0.007865488782820496,-24550.11391997665,-2720.7422526009486,-517.9387223076903
21750000,-27796.322440620756,-3253.6647899296777,-24542.65765069108,17.196752867791485,2002.7566717897428,138.11082126471294,2.5828237561330494,1.8653680265602377,2017.3706009014013,2018.088056630974,3.7952397825551287,12.745736476532551,0.27482300902144363,0.25767556678400716,0.25394523612778663,0.21355618806676147,0.08593968759953155,0.0010131077432029845,0.001418090116765024,7.076896401637142E-4,1.0772568399555145,0.03820771750677881,-24542.65765069108,-2720.7422526009486,-535.743961964986
21760000,-27793.36290551277,-3249.4012480228366,-24543.961657489934,17.634810999768614,2002.3186136577656,136.3010422007743,2.9242028680040617,1.6697964507133578,2017.02922178953,2018.2836282068208,3.9450210254359375,11.89297064625668,0.2762309337562801,0.2603306969758365,0.25280904027365725,0.21062932899422498,0.15047519286216682,9.93067965760081E-4,0.0014691438402829227,6.838764747196666E-4,1.1395610688187774,-0.0041894106588198365,-24543.961657489934,-2720.7422526009486,-531.4566454781555
21770000,-27792.542111695908,-3234.3846685115413,-24558.157443184366,18.013570481895194,2001.939854175639,135.8444481823718,2.789653587219307,1.3938345119473916,2017.1637710703149,2018.5595901455868,3.7398386682686504,10.26114666818695,0.28938819965691526,0.2541509198853523,0.24394968591585306,0.21251119454187825,0.028651598197756027,9.377126456000492E-4,0.0011915890580988823,6.711727853787937E-4,0.9817599128536938,0.060315639371888496,-24558.157443184366,-2720.7422526009486,-517.0529516701122
21780000,-27808.93261032145,-3271.6466727420693,-24537.28593757938,16.892124238285962,2003.0613004192483,141.27710906895723,2.6549091356429058,1.5547125461519453,2017.2985155218914,2018.3987121113823,4.008262541267144,15.54625630398583,0.27558795420051585,0.258793881435662,0.24925155789202216,0.2163666064717989,0.0056750593582259356,7.587769844516432E-4,7.780862249520433E-4,6.474252341178185E-4,0.8591129840249108,0.10034207923792544,-24537.28593757938,-2720.7422526009486,-553.6146046331243
21790000,-27809.161059756792,-3262.6715023349175,-24546.489557421875,15.74643623156759,2004.2069884259668,137.46412781327268,2.7179593998277545,1.6825379725316731,2017.2354652577064,2018.2708866850026,4.506355511638766,10.584179892075614,0.2813509192522411,0.25194792692902346,0.25568408462812875,0.21101706919060556,0.1578012088650659,7.589937471037583E-4,8.117759328009887E-4,6.832795350774918E-4,1.0529657148824643,0.001904303485081116,-24546.489557421875,-2720.7422526009486,-544.973224889872
21800000,-27822.514051615723,-3286.308867551493,-24536.20518406423,15.921061205989211,2004.032363451545,143.40078224450525,2.6686741737645847,1.7236630629655572,2017.2847504837696,2018.2297615945686,5.01387123074274,10.94640967781231,0.28626293720733587,0.25561608352371884,0.24700706500163314,0.21111391426731105,0.10824387869113926,7.654911473812262E-4,8.90827361702193E-4,6.838165442507452E-4,1.153857450559313,-0.04356899267187185,-24536.20518406423,-2720.7422526009486,-568.5508989518149
21810000,-27788.711035189004,-3258.958859264832,-24529.75217592417,16.133871135584346,2003.81955352195,135.0327017403188,2.78981333475892,1.685373069505237,2017.1636113227753,2018.268051588029,3.324126850348181,11.292345482557547,0.2838869993941655,0.2566349073116088,0.2556014109299505,0.203876682364274,0.07748674995968634,7.531893621119159E-4,8.57590517405617E-4,6.790422610667122E-4,1.125625762651085,-0.0111585457829747,-24529.75217592417,-2720.7422526009486,-541.6004480591276
21820000,-27773.562117767928,-3248.3918491200056,-24525.170268647922,16.804080239777843,2003.1493444177563,134.91464004340176,2.587238756336864,1.7889480152264816,2017.3661859011975,2018.1644766423078,3.7958696893371995,9.872250321725135,0.28705521444889,0.25458620699496254,0.25092761753477805,0.20743096102136838,0.13333317072413473,7.442521996049774E-4,8.236330253592785E-4,6.871825087909412E-4,1.0871547652728344,0.09366817409991969,-24525.170268647922,-2720.7422526009486,-531.0470784243712
21830000,-27793.442582907428,-3248.671772088376,-24544.770810819053,17.043190863852264,2002.910233793682,132.80648229644325,2.664200333513872,1.7235229471385272,2017.2892243240203,2018.2299017103958,4.56026119958755,12.111117407251045,0.28605003751424496,0.2589181495804889,0.2436960576240437,0.2113357552812213,0.006283426337927389,7.968766814333728E-4,8.845454310468581E-4,6.909624699298246E-4,1.1372458621235841,0.09663080318338539,-24544.770810819053,-2720.7422526009486,-530.9635187061701
21840000,-27776.31511056952,-3248.4504947666214,-24527.8646158029,17.823758728446606,2002.1296659290877,136.94585121563685,2.947552789350331,1.4745734887754882,2017.005871868184,2018.4788511687589,4.19258659508673,9.800747754992551,0.28331186094700045,0.25988572626348255,0.24528431974397016,0.2115180930455457,0.10531938110915245,8.366670695851719E-4,0.001009288513422577,6.504478286110064E-4,1.118049792627816,0.024830122187156627,-24527.8646158029,-2720.7422526009486,-531.0098236898078
21850000,-27814.838892372707,-3249.5395727003665,-24565.29931967234,17.566681547264338,2002.38674311027,138.72483407248944,3.0636081194629505,1.5095111461153672,2016.8898165380713,2018.443913511419,3.8847492199792804,11.22065109696462,0.2807577138533562,0.2560970910630734,0.25563831600192977,0.20750687908163964,0.09723538939877477,8.308445057295181E-4,9.468173974908626E-4,6.980351055865371E-4,1.0118962414215218,0.05459065393931695,-24565.29931967234,-2720.7422526009486,-531.9485775836282
21860000,-27814.959146070585,-3267.347453667549,-24547.611692403036,16.381087850143636,2003.5723368073907,141.75621716202116,2.812889512760241,1.6100923701937764,2017.140535144774,2018.3433322873404,4.627301628494387,10.579122153060297,0.2905554841825398,0.25503800439535107,0.2504621596825364,0.20394435173957173,0.08867524848516253,7.51553324205716E-4,8.453502860468764E-4,6.5304130972096E-4,1.0071748639682558,0.015606125289271031,-24547.611692403036,-2720.7422526009486,-549.7798316395979
21870000,-27818.919560756753,-3281.007292459121,-24537.91226829763,17.74240198393053,2002.2110226736038,146.067099083803,2.808857209933106,1.655645454243103,2017.144567447601,2018.2977792032912,4.000807999581236,9.651936053540604,0.28097962697728973,0.2584127606092467,0.25040043173559395,0.21020718067786864,0.07902392195597058,8.109586417796453E-4,0.0010569470688388343,6.55287765421672E-4,0.9943219992501896,0.049908444238252817,-24537.91226829763,-2720.7422526009486,-563.7376426142146
21880000,-27808.23404660933,-3265.367906557668,-24542.86614005166,19.363797714502507,2000.5896269430318,146.17432628111507,2.8743247717936296,1.6246036878049457,2017.0790998857406,2018.3288209697293,4.056786426541625,11.160443731487224,0.28818069189662504,0.26130834969043415,0.2469058437611401,0.20360511465179973,0.05288420810055885,8.509784686124658E-4,9.852966702844762E-4,6.721170010071635E-4,0.9800511773000431,0.040668900914974465,-24542.86614005166,-2720.7422526009486,-547.8374676754444
21890000,-27801.88593430007,-3260.234886281367,-24541.651048018703,17.043274082053316,2002.9101505754809,139.09426835366048,2.931673876515231,1.7467830701086797,2017.021750781019,2018.2066415874256,4.812850780841346,11.868912442740381,0.2803654801669823,0.26022770479634366,0.24830504955837052,0.2111017654783025,0.040499155000942436,8.776999511596369E-4,9.946089469564303E-4,6.996717175225414E-4,0.9527297425382912,-0.01793660741850192,-24541.651048018703,-2720.7422526009486,-542.4019237930473
21900000,-27797.25312963712,-3256.7953198141736,-24540.457809822947,16.24722200963845,2003.7062026478957,134.62620218055721,2.7892361941123602,1.8907060186386406,2017.1641884634219,2018.0627186388956,4.201130814817186,10.078865708936464,0.28082816781966286,0.2573363687889276,0.25521821075032597,0.20661725264108258,0.07453005385533903,9.227573255133748E-4,0.0010979800036498993,7.285981382915342E-4,1.0442207584917718,-0.0712332503143681,-24540.457809822947,-2720.7422526009486,-539.2955649074615
21910000,-27841.010000992734,-3266.136359829469,-24574.873641163264,16.719091912888267,2003.234332744646,137.912349296395,2.5826757006192484,1.5769283264375713,2017.370748956915,2018.3764963310966,3.8556624228675407,10.157932776678505,0.27446008083915924,0.25858864820743754,0.2584085618061132,0.20854270914728912,0.022859054618477766,8.671702732843561E-4,0.0012191166920336074,6.783255417561934E-4,1.099592526014554,-0.057354653282160134,-24574.873641163264,-2720.7422526009486,-548.8587644190869
21920000,-27804.987999067467,-3244.9237316783788,-24560.064267389087,16.56814395372663,2003.3852807038077,134.82316833457634,2.6524776762281217,1.3956724747576865,2017.3009469813062,2018.5577521827765,3.901663583496742,9.962352333272749,0.28662305095210977,0.25975115318690517,0.23934852819362834,0.21427726766735586,0.030988823175182062,8.363239088186138E-4,9.85220293345579E-4,7.021641338218214E-4,1.0829379987661907,0.11190291116278508,-24560.064267389087,-2720.7422526009486,-527.6680618595419
21930000,-27804.938911492725,-3243.734568534872,-24561.20434295785,16.306490731051888,2003.6469339264825,134.10202333298352,2.693223821232472,1.4378943062554166,2017.2602008363017,2018.5155303512788,4.1001961987656825,12.004504018985216,0.28739097322947244,0.2533121166753419,0.25172941845963226,0.20756749163555258,0.06523581837649653,9.270800872520982E-4,0.0011027540171842155,7.444233191621698E-4,1.0509425295012653,-0.040327117180394466,-24561.20434295785,-2720.7422526009486,-525.9420636740017
21940000,-27794.8880004707,-3241.3307623046776,-24553.55723816602,16.343011391734603,2003.6104132657997,133.79622871562862,2.698904899889934,1.5803917659885371,2017.2545197576444,2018.3730328915458,3.7461980388537315,10.353149745599397,0.2869447526823322,0.25185182247269466,0.25373991949746566,0.2074635053475066,0.02637879009098839,8.690160483761951E-4,0.0011741984204939697,6.637348929299819E-4,1.1608639803968999,-0.02524261425473751,-24553.55723816602,-2720.7422526009486,-524.0269606306921
21950000,-27765.683361281215,-3213.1526257075598,-24552.530735573655,16.114693105672355,2003.8387315518619,125.59963278669743,2.6988862399477065,1.3839698972698276,2017.2545384175864,2018.5694547602643,3.427342558273862,11.22698493732925,0.27954103683504206,0.25834986492220546,0.25289767556491477,0.209211422677837,0.130564983640557,9.542051013085122E-4,0.0012247731211930703,7.219421685456003E-4,1.2377467278135086,0.05482702367350377,-24552.530735573655,-2720.7422526009486,-495.49483075295393
21960000,-27740.70203019557,-3218.573391935466,-24522.128638260107,15.94615457776672,2004.0072700797675,127.21931692733295,3.063821899457497,1.421288684161099,2016.8896027580768,2018.5321359733732,3.266458831769907,12.273697812226846,0.29008661411388065,0.25309085998008457,0.2496782925052692,0.2071442334007649,0.040551625013662454,9.178666363104578E-4,0.0011086064863694287,7.524927532069812E-4,1.1881487537696525,0.04033038887947837,-24522.128638260107,-2720.7422526009486,-501.0003541902571
21970000,-27740.92495454663,-3206.5230401606136,-24534.401914386017,16.71219214620633,2003.241232511328,124.41750793608395,2.5186100211238287,1.4723366005807887,2017.4348146364105,2018.4810880569535,2.928922351394824,11.225912711169148,0.28982644567198934,0.253495266369305,0.24313584724903833,0.21354244070966674,0.03896940614574826,0.0010077723665928957,0.0013083702063280897,7.7732600875999E-4,1.1137020514634388,0.025286224563509693,-24534.401914386017,-2720.7422526009486,-489.16794400582273
21980000,-27711.615343453846,-3172.6765589108477,-24538.938784543,15.976056012925518,2003.9773686446088,116.5740342156297,2.4828483594439676,1.5322983467388132,2017.4705762980902,2018.4211263107954,2.7587771724991317,11.54146552222088,0.2871991872091656,0.255646491430102,0.2432486730491171,0.2139056483116147,0.05226200193282009,0.0010968807766325586,0.0013045076982377557,8.019323630879104E-4,1.0294240209275316,0.06447773861639296,-24538.938784543,-2720.7422526009486,-455.22420139547256
21990000,-27783.83836102502,-3195.8949962008555,-24587.943364824165,15.908936278593867,2004.0444883789403,117.38223420147074,2.4434568540515436,1.0712488958194872,2017.5099678034826,2018.8821757617147,2.866328633813601,12.16656038482004,0.2886863347594652,0.24705607291980716,0.25778201911989357,0.20647557320083354,0.11640823899334043,0.0010110528484501612,0.0010632403839872413,7.855914429510178E-4,0.9800193358361171,0.033962703574038945,-24587.943364824165,-2720.7422526009486,-478.2277616268352
22000000,-27772.96805493951,-3213.598257082385,-24559.369797857125,15.976697088491944,2003.9767275690424,118.61734080515507,2.5225218796065763,1.887337811323481,2017.4309027779277,2018.0660868462107,2.95092243092348,11.15495425736251,0.2829469454490799,0.25631445906773814,0.25283870126703845,0.20789989421614305,0.15045143063573205,9.613539995302132E-4,0.0010057449403886886,7.78747002054546E-4,0.9140383216418039,-0.0860076619856228,-24559.369797857125,-2720.7422526009486,-496.03676376302815
22010000,-27770.007916947252,-3193.3965923780315,-24576.61132456922,15.993396419708228,2003.960028237826,116.00403087638179,2.4739384616722773,1.3782205624018442,2017.479486195862,2018.5752040951324,3.2891241236123987,11.988049201669664,0.2796562483593329,0.2648103568183671,0.24430687152688493,0.21122652329541464,0.08092560536084349,9.724628607630944E-4,0.001152545119619334,8.132879014897947E-4,0.9504901723344686,-0.10615688791696334,-24576.61132456922,-2720.7422526009486,-475.71077679208327
22020000,-27788.61803305905,-3212.733099586565,-24575.884933472484,16.536758463585148,2003.4166661939491,124.11913799860248,2.4934004728610963,1.2882159513249627,2017.460024184673,2018.6652087062093,3.4427404706219087,10.599332999519387,0.2904870871269549,0.24751937477645508,0.24436582129370824,0.21762771680288132,0.10516669278177003,8.700843998150909E-4,8.646812518738334E-4,7.398479120465495E-4,0.8713009510308469,-0.01929647302097097,-24575.884933472484,-2720.7422526009486,-495.2834588300982
22030000,-27826.737515035125,-3262.08212299251,-24564.655392042616,18.38924466517902,2001.5641799923553,139.22218042238234,2.509610482185532,1.4549454647351,2017.4438141753487,2018.498479192799,4.163073850242489,9.722286128715801,0.27821867606272155,0.26028271071096376,0.2549404619568538,0.20655815126946045,0.1003117284136761,8.929816841944398E-4,9.336562424447811E-4,7.073092551295194E-4,0.9027489585256876,0.11291746798809206,-24564.655392042616,-2720.7422526009486,-544.6393008341101
22040000,-27775.91584063551,-3243.9641122534495,-24531.95172838206,16.91910916433956,2003.0343154931948,136.13981672455077,2.723270422674491,1.357183044128374,2017.2301542348598,2018.596241613406,3.9040625487516074,12.2685085825683,0.29052479370173934,0.2528797740473462,0.24015566451979617,0.21643976773111778,0.09603846481412533,7.832742824175162E-4,8.58130150439197E-4,6.876779186807964E-4,0.9313992392506468,0.095610768276375,-24531.95172838206,-2720.7422526009486,-526.2266769451192
22050000,-27806.88655942904,-3253.006900655837,-24553.879658773203,17.033781094350847,2002.9196435631834,137.9935116175727,2.7277072680719847,1.736670608625171,2017.2257173894623,2018.216754048909,3.788015800663603,10.224229364185064,0.2829374240486291,0.2556395483182263,0.24643848550195682,0.21498454213118728,0.07930838857761036,7.188427103474051E-4,7.303319649928899E-4,6.749128372825022E-4,0.913916151593269,-0.05570843570793727,-24553.879658773203,-2720.7422526009486,-535.7380544321962
22060000,-27793.46290681318,-3222.4905479916197,-24570.97235882156,17.820630030212637,2002.1327946273216,126.5371544252465,2.5745306194836513,1.5314080449367198,2017.3788940380507,2018.4220166125974,3.8011953420086453,8.897620223918102,0.2863500587323122,0.2583800944083776,0.2483211190038704,0.20694872785543925,0.1317037739357843,8.232577350436509E-4,8.946405445742402E-4,7.594094570268847E-4,0.9583330600291766,0.031122803891191844,-24570.97235882156,-2720.7422526009486,-505.2474456494274
22070000,-27737.43858893549,-3206.112603622204,-24531.325985313284,16.89061108957433,2003.06281356796,123.7340247111379,2.7499888254204694,1.280275366078772,2017.2034358321139,2018.6731492914555,3.2993738171956335,12.601591791072984,0.286076788508292,0.2557058682736891,0.2424921476640374,0.21572519555398081,0.006526678415177154,9.32096184232212E-4,0.0010259126999183972,7.828608135779491E-4,1.0152384386012432,0.0291912441717723,-24531.325985313284,-2720.7422526009486,-488.52567211710107
22080000,-27730.83524245123,-3205.0799204237746,-24525.755322027457,16.774101336966144,2003.179323320568,122.101076474112,2.777780049258186,1.2185643792218108,2017.1756446082761,2018.7348602783125,3.2657500701136053,11.798362372295474,0.28611637102749826,0.2565625548605141,0.24756973390251377,0.20975134020947322,0.06760128694988313,9.694730389585591E-4,0.0012087476968577603,8.186375647654115E-4,1.0848275046091491,0.07674220755527315,-24525.755322027457,-2720.7422526009486,-487.4803197589343
22090000,-27758.42023107739,-3225.5956055095685,-24532.82462556782,16.775073010055873,2003.1783516474784,125.00271893217872,2.902332292673142,1.2377040375170325,2017.051092364861,2018.7157206200172,3.420080374852662,12.062515563581485,0.285124648065045,0.25681043050027713,0.25371905349549306,0.20434586793918413,0.10437322842414562,8.286086883053064E-4,0.0010149839917835525,7.035763486375876E-4,1.224683257749312,0.11173086724477099,-24532.82462556782,-2720.7422526009486,-507.9388072861035
22100000,-27779.12833255491,-3220.334059644925,-24558.794272909985,16.81407888878275,2003.1393457687516,126.78586925254373,2.948195167912474,1.2536859561897342,2017.0052294896218,2018.6997387013446,3.6168156245933765,11.080799744108417,0.2817555672266727,0.2533661155236851,0.2526833711859472,0.2121949460636942,0.041995255478515,9.087316902631924E-4,0.0011071077661181236,7.719090918694194E-4,1.1527751754025786,0.07631484286105317,-24558.794272909985,-2720.7422526009486,-502.8586447692782
22110000,-27794.415928228424,-3237.4553703657853,-24556.96055786264,16.974573840158484,2002.9788508173758,132.23802953817022,2.80395574307327,1.038832969679388,2017.149468914461,2018.914591687855,3.9282375298775687,9.73546032796849,0.29287999228504835,0.25567183986276176,0.23942505776807954,0.21202311008410948,0.10190855923635016,7.963596589613229E-4,0.001022679482109369,6.736997056003434E-4,1.0880719948226,0.166433197066846,-24556.96055786264,-2720.7422526009486,-520.1152287709309
22120000,-27797.819494846688,-3243.7596496426822,-24554.059845204007,16.59743076982759,2003.3559938877067,131.975154213607,2.6797232061939007,0.9956281216863675,2017.2737014513402,2018.9577965358478,3.882297140761988,10.877656033520402,0.29068273450621845,0.25722625512321257,0.249080792611459,0.20301021775910907,0.022973210849580233,8.106032234914063E-4,9.770173483466488E-4,7.265253599016327E-4,1.0251221597903832,0.027787191053449997,-24554.059845204007,-2720.7422526009486,-526.3722975895847
22130000,-27760.11800079789,-3218.040869374177,-24542.077131423714,16.221033741988627,2003.7323909155457,126.98862050985215,2.6352431741000273,1.740845371987399,2017.3181814834343,2018.2125792855468,3.5940725907424813,11.29011535526216,0.28062700637210025,0.25469547013750743,0.2535761304390552,0.2111013930513363,0.11624690865912803,7.765457629836519E-4,9.078915040715084E-4,7.083886253069032E-4,0.9836119613591681,0.040934897963751514,-24542.077131423714,-2720.7422526009486,-500.4841990317568
